id,question
265,What is located to the west of St James's Park?
265,What can be found on the eastern side of St James's Park?
265,Is St James's Park a good place for a leisurely walk?
266,Who was the architect of St Paul's Cathedral?
266,What major event led to the construction of St Paul's Cathedral?
266,What is the name of the unique acoustic feature in the dome of St Paul's Cathedral?
266,What can be seen from the viewing area of St Paul's Cathedral?
266,Which nearby bridge can be seen from St Paul's Cathedral?
267,Is London's street gang culture a unique problem to the city?
267,Should tourists be concerned about their safety due to street gangs in London?
267,Are there specific areas in London where one should be more alert due to street gangs?
267,How common is violent crime related to street gangs in London?
267,Who are the primary targets of violent crimes involving street gangs in London?
268,Which city is Tate Britain located in?
268,What is the nearest tube station to Tate Britain?
268,Is Tate Britain a museum or a gallery?
268,Can I find Tate Britain in the 'See' section of the travel guide?
268,What subsection can I find Tate Britain under in the London travel guide?
269,Which tube stations are closest to Tate Modern?
269,Is Tate Modern a museum or a gallery?
269,In which section of the travel guide can I find Tate Modern?
269,Which city is Tate Modern located in?
269,What other attractions are listed under the same subsection as Tate Modern?
270,Do tax-free shops in airports offer a wide variety of products?
270,How do the prices in airport tax-free shops compare to those in London?
270,What time do tax-free shops in airports usually close?
270,Where can I find a list of shops at the airport to plan my tax-free shopping?
270,Why should I allow an extra half hour for shopping in the evening at airport tax-free shops?
271,What is the name of the area with many craft breweries in London?
271,When are the breweries at this beer mile usually open?
271,Where exactly are these breweries located in relation to London Bridge?
271,What is the approximate price for a half pint of beer at these breweries?
271,Which two breweries are highlighted as the best places to visit?
272,Which city is known for its 'green lungs' of parks?
272,Can you name some of the notable parks in the city?
272,What is the historical significance of the larger parks in the city?
272,Who currently owns most of the larger parks in the city?
272,Are these parks accessible to the public?
273,What types of music can I expect to hear in the clubs of the Camden area?
273,"Which are some notable nightclubs in the Camden area, especially for a Friday night out?"
