id,city,question
a81c9517,London,Should I avoid fish and chips in central London?
a81c9517,London,What kind of quality can I expect from fish and chips in tourist trap pubs in London?
c579b822,London,Which market in London is known for clothes from new designers?
c579b822,London,What kind of items can I find at Old Spitalfields Market?
c579b822,London,Which tube station is closest to Old Spitalfields Market?
c579b822,London,Is Old Spitalfields Market a good place to buy records?
c579b822,London,Where can I shop for trendy items in London?
dffc68df,London,Is London generally safe for tourists?
dffc68df,London,What kind of precautions are advised for visitors in London?
dffc68df,London,Should I be concerned about my personal belongings while in London?
dffc68df,London,Are the safety measures in London similar to those in other cities?
dffc68df,London,Is it recommended to take normal precautions for personal possessions in London?
e997fdae,London,What is the general distribution of different nationalities' restaurants in London?
e997fdae,London,Is it better to dine at restaurants on busy main streets or quiet back alleys in London?
e997fdae,London,Are there specific areas in London known for their diverse food scene?
e997fdae,London, Should I avoid eating in quieter areas of London?
e997fdae,London,Does London offer a variety of international cuisines throughout the city?
80de07eb,London,What is the minimum budget I should have for accommodation in London?
80de07eb,London,Is £140 enough for a night's stay in London?
80de07eb,London,What is the approximate cost of staying in London?
80de07eb,London,Will I need more than £140 for my hotel booking in London?
80de07eb,London,What is the expected expenditure for sleeping arrangements in London?
7b7faebe,London,What should I do if a street performer in London is being too pushy?
7b7faebe,London,Is it common for street performers in London to demand money for photos?
7b7faebe,London,What number should I call to report aggressive street performers in London?
7b7faebe,London,What tactics do some street performers in London use to distract and rob people?
7b7faebe,London,How can I escape if a street performer in London won't let me go easily?
fa1d7f6d,London,Which famous shopping street in London houses major British retailers like Selfridges and John Lewis?
fa1d7f6d,London,What is the best time of day to shop on Oxford Street to avoid crowds?
fa1d7f6d,London,Which tube station is closest to Oxford Street for shopping?
fa1d7f6d,London,Which department store on Oxford Street has a food hall?
fa1d7f6d,London,Which popular British retailer can be found on Oxford Street along with other major department stores?
50f6eb7e,London,Which part of London are Paddington and Bayswater located in?
50f6eb7e,London,What significant change has occurred in Paddington and Bayswater?
50f6eb7e,London,What transportation development influenced the changes in these areas?
50f6eb7e,London,Where can good hotels be found near Paddington station?
50f6eb7e,London,Which area nearby is known for mid-range accommodation?
6835138e,London,What is the name of the famous cricket ground in the Paddington-Maida Vale district?
6835138e,London,What type of accommodation is prevalent in the Paddington-Maida Vale area?
6835138e,London,Which iconic street is located in the Paddington-Maida Vale district?
6835138e,London,What is the Paddington-Maida Vale district known for besides its residential areas?
6835138e,London,What is the notable waterway feature in the Paddington-Maida Vale district?
b8bd7370,London,Are pedicabs in central London regulated by any authority?
b8bd7370,London,Do pedicabs in London often charge passengers more than expected?
b8bd7370,London,Are pedicabs in central London typically equipped with bright lights?
b8bd7370,London,Is it common for pedicabs in London to play loud music?
b8bd7370,London,What kind of vehicle are pedicabs in London?
f2c04b79,London,Where is Fortnum & Mason located?
f2c04b79,London,Which famous intersection is close to the Piccadilly shopping area?
f2c04b79,London,What type of store is Fortnum & Mason?
f2c04b79,London,Which shopping district is Fortnum & Mason situated in?
f2c04b79,London,What is the name of the luxury department store in Piccadilly?
ce7e592e,London,Which mythical figure is represented by the statue atop the Shaftesbury Memorial in Piccadilly Circus?
ce7e592e,London,What kind of structure might be put up around the Eros statue in Piccadilly Circus during expected large crowds?
ce7e592e,London,What type of advertising is prominently displayed on the north eastern side of Piccadilly Circus?
ce7e592e,London,Which tube station is closest to Piccadilly Circus?
ce7e592e,London,What is the popular name of the statue atop the Shaftesbury Memorial in Piccadilly Circus?
d865456f,London,Which types of restaurants should I avoid in London according to locals?
d865456f,London,What are some examples of steak houses to avoid in London?
d865456f,London,Which areas in London are known for overpriced restaurants targeting tourists?
d865456f,London,Are fast food chains in the West End more expensive than elsewhere?
d865456f,London,Which famous London sites should I be cautious around to avoid overpriced meals?
8bf0e197,London,What type of pubs in tourist areas of London might be worth seeking out for good food?
8bf0e197,London,Should I avoid pubs in London that have what kind of menus?
8bf0e197,London,What's a good sign to look for when deciding if a pub's food is worth trying?
8bf0e197,London,"If a pub's menu is available in what, then it might be wise to avoid eating there?"
8bf0e197,London,"What general rule of thumb is advised for finding good food in London's pubs, similar to other parts of Europe?"
930ccf93,London,Which street in London is home to Hamleys toy store?
930ccf93,London,How many levels does Hamleys toy store in London span?
930ccf93,London,Which famous department store is located on Regent Street in London?
930ccf93,London,Which technology company has a store on Regent Street between Oxford Circus and Piccadilly Circus?
930ccf93,London,Which tube stations are near Regent Street for shopping?
05bcd0af,London,Which tube stations are close to Regent's Park?
05bcd0af,London,What is the notable attraction on the northern edge of Regent's Park?
05bcd0af,London,In which part of central London is Regent's Park located?
